Date_Time,Port,Price_DlrFslmt,Change,High,Low,Spread,predicted_output_High,id,NewColumn
2020-10-31T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4414,43
2020-10-31T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4415,43
2020-10-31T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4416,45
2020-11-01T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4417,48
2020-11-01T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4418,43
2020-11-01T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4419,43
2020-11-01T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4420,43
2020-11-01T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4421,45
2020-11-02T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4422,48
2020-11-02T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4423,43
2020-11-02T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4424,43
2020-11-02T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4425,43
2020-11-02T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4426,45
2020-11-03T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4427,48
2020-11-03T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4428,43
2020-11-03T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4429,43
2020-11-03T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4430,43
2020-11-03T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4431,45
2020-11-04T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4432,48
2020-11-04T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4433,43
2020-11-04T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4434,43
2020-11-04T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4435,43
2020-11-04T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4436,45
2020-11-05T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4437,48
2020-11-05T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4438,43
2020-11-05T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4439,43
2020-11-05T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4440,43
2020-11-05T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4441,45
2020-11-06T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4442,48
2020-11-06T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4443,43
2020-11-06T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4444,43
2020-11-06T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4445,43
2020-11-06T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4446,45
2020-11-07T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4447,48
2020-11-07T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4448,43
2020-11-07T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4449,43
2020-11-07T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4450,43
2020-11-07T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4451,45
2020-11-08T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4452,48
2020-11-08T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4453,43
2020-11-08T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4454,43
2020-11-08T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4455,43
2020-11-08T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4456,45
2020-11-09T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4457,48
2020-11-09T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4458,43
2020-11-09T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4459,43
2020-11-09T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4460,43
2020-11-09T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4461,45
2020-11-10T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4462,48
2020-11-10T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4463,43
2020-11-10T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4464,43
2020-11-10T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4465,43
2020-11-10T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4466,45
2020-11-11T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4467,48
2020-11-11T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4468,43
2020-11-11T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4469,43
2020-11-11T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4470,43
2020-11-11T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4471,45
2020-11-12T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4472,48
2020-11-12T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4473,43
2020-11-12T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4474,43
2020-11-12T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4475,43
2020-11-12T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4476,45
2020-11-13T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4477,48
2020-11-13T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4478,43
2020-11-13T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4479,43
2020-11-13T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4480,43
2020-11-13T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4481,45
2020-11-14T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4482,48
2020-11-14T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4483,43
2020-11-14T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4484,43
2020-11-14T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4485,43
2020-11-14T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4486,45
2020-11-15T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4487,48
2020-11-15T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4488,43
2020-11-15T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4489,43
2020-11-15T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4490,43
2020-11-15T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4491,45
2020-11-16T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4492,48
2020-11-16T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4493,43
2020-11-16T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4494,43
2020-11-16T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4495,43
2020-11-16T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4496,45
2020-11-17T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4497,48
2020-11-17T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4498,43
2020-11-17T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4499,43
2020-11-17T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4500,43
2020-11-17T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4501,45
2020-11-18T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4502,48
2020-11-18T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4503,43
2020-11-18T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4504,43
2020-11-18T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4505,43
2020-11-18T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4506,45
2020-11-19T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4507,48
2020-11-19T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4508,43
2020-11-19T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4509,43
2020-11-19T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4510,43
2020-11-19T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4511,45
2020-11-20T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4512,48
2020-11-20T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4513,43
2020-11-20T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4514,43
2020-11-20T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4515,43
2020-11-20T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4516,45
2020-11-21T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4517,48
2020-11-21T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4518,43
2020-11-21T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4519,43
2020-11-21T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4520,43
2020-11-21T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4521,45
2020-11-22T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4522,48
2020-11-22T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4523,43
2020-11-22T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4524,43
2020-11-22T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4525,43
2020-11-22T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4526,45
2020-11-23T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4527,48
2020-11-23T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4528,43
2020-11-23T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4529,43
2020-11-23T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4530,43
2020-11-23T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4531,45
2020-11-24T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4532,48
2020-11-24T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4533,43
2020-11-24T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4534,43
2020-11-24T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4535,43
2020-11-24T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4536,45
2020-11-25T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4537,48
2020-11-25T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4538,43
2020-11-25T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4539,43
2020-11-25T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4540,43
2020-11-25T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4541,45
2020-11-26T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4542,48
2020-11-26T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4543,43
2020-11-26T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4544,43
2020-11-26T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4545,43
2020-11-26T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4546,45
2020-11-27T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4547,48
2020-11-27T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4548,43
2020-11-27T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4549,43
2020-11-27T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4550,43
2020-11-27T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4551,45
2020-11-28T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4552,48
2020-11-28T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4553,43
2020-11-28T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4554,43
2020-11-28T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4555,43
2020-11-28T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4556,45
2020-11-29T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4557,48
2020-11-29T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4558,43
2020-11-29T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4559,43
2020-11-29T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4560,43
2020-11-29T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4561,45
2020-11-30T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4562,48
2020-11-30T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4563,43
2020-11-30T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4564,43
2020-11-30T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4565,43
2020-11-30T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4566,45
2020-12-01T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4567,48
2020-12-01T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4568,43
2020-12-01T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4569,43
2020-12-01T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4570,43
2020-12-01T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4571,45
2020-12-02T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4572,48
2020-12-02T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4573,43
2020-12-02T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4574,43
2020-12-02T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4575,43
2020-12-02T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4576,45
2020-12-03T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4577,48
2020-12-03T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4578,43
2020-12-03T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4579,43
2020-12-03T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4580,43
2020-12-03T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4581,45
2020-12-04T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4582,48
2020-12-04T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4583,43
2020-12-04T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4584,43
2020-12-04T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4585,43
2020-12-04T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4586,45
2020-12-05T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4587,48
2020-12-05T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4588,43
2020-12-05T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4589,43
2020-12-05T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4590,43
2020-12-05T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4591,45
2020-12-06T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4592,48
2020-12-06T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4593,43
2020-12-06T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4594,43
2020-12-06T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4595,43
2020-12-06T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4596,45
2020-12-07T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4597,48
2020-12-07T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4598,43
2020-12-07T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4599,43
2020-12-07T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4600,43
2020-12-07T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4601,45
2020-12-08T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4602,48
2020-12-08T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4603,43
2020-12-08T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4604,43
2020-12-08T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4605,43
2020-12-08T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4606,45
2020-12-09T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4607,48
2020-12-09T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4608,43
2020-12-09T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4609,43
2020-12-09T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4610,43
2020-12-09T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4611,45
2020-12-10T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4612,48
2020-12-10T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4613,43
2020-12-10T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4614,43
2020-12-10T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4615,43
2020-12-10T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4616,45
2020-12-11T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4617,48
2020-12-11T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4618,43
2020-12-11T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4619,43
2020-12-11T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4620,43
2020-12-11T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4621,45
2020-12-12T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4622,48
2020-12-12T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4623,43
2020-12-12T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4624,43
2020-12-12T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4625,43
2020-12-12T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4626,45
2020-12-13T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4627,48
2020-12-13T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4628,43
2020-12-13T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4629,43
2020-12-13T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4630,43
2020-12-13T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4631,45
2020-12-14T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4632,48
2020-12-14T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4633,43
2020-12-14T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4634,43
2020-12-14T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4635,43
2020-12-14T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4636,45
2020-12-15T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4637,48
2020-12-15T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4638,43
2020-12-15T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4639,43
2020-12-15T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4640,43
2020-12-15T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4641,45
2020-12-16T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4642,48
2020-12-16T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4643,43
2020-12-16T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4644,43
2020-12-16T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4645,43
2020-12-16T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4646,45
2020-12-17T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4647,48
2020-12-17T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4648,43
2020-12-17T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4649,43
2020-12-17T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4650,43
2020-12-17T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4651,45
2020-12-18T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4652,48
2020-12-18T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4653,43
2020-12-18T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4654,43
2020-12-18T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4655,43
2020-12-18T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4656,45
2020-12-19T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4657,48
2020-12-19T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4658,43
2020-12-19T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4659,43
2020-12-19T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4660,43
2020-12-19T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4661,45
2020-12-20T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4662,48
2020-12-20T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4663,43
2020-12-20T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4664,43
2020-12-20T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4665,43
2020-12-20T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4666,45
2020-12-21T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4667,48
2020-12-21T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4668,43
2020-12-21T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4669,43
2020-12-21T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4670,43
2020-12-21T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4671,45
2020-12-22T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4672,48
2020-12-22T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4673,43
2020-12-22T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",4674,43
2020-12-22T10:00:00.000000+0000,Hong Kong,423.00,+3.00,424.00,422.00,2.00,"",4675,43
2020-12-22T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",4676,45
2020-12-23T10:00:00.000000+0000,Houston,375.00,0.00,375.00,375.00,0.00,"",4677,48
2020-12-23T10:00:00.000000+0000,Fujairah,350.00,+10.00,350.00,350.00,0.00,"",4678,43
